dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1902-12-01,11.931,0.895,Osorno,Chile,40.99S,72.43W
1903-01-01,13.035,0.76,Osorno,Chile,40.99S,72.43W
1903-02-01,12.369000000000002,0.5670000000000001,Osorno,Chile,40.99S,72.43W
1903-03-01,10.856,0.462,Osorno,Chile,40.99S,72.43W
1903-04-01,7.1510000000000025,0.8190000000000001,Osorno,Chile,40.99S,72.43W
1903-05-01,5.79,0.588,Osorno,Chile,40.99S,72.43W
1903-06-01,3.507000000000001,0.971,Osorno,Chile,40.99S,72.43W
1903-07-01,2.63,0.478,Osorno,Chile,40.99S,72.43W
1903-08-01,3.5520000000000005,0.428,Osorno,Chile,40.99S,72.43W
1903-09-01,5.9460000000000015,0.6579999999999999,Osorno,Chile,40.99S,72.43W
1903-10-01,7.403,0.413,Osorno,Chile,40.99S,72.43W
1903-11-01,10.142,0.569,Osorno,Chile,40.99S,72.43W
1903-12-01,11.812999999999999,0.467,Osorno,Chile,40.99S,72.43W
1904-01-01,14.419,0.617,Osorno,Chile,40.99S,72.43W
1904-02-01,12.838,0.464,Osorno,Chile,40.99S,72.43W
1904-03-01,10.611,0.748,Osorno,Chile,40.99S,72.43W
1904-04-01,9.081,0.256,Osorno,Chile,40.99S,72.43W
1904-05-01,7.415,0.8759999999999999,Osorno,Chile,40.99S,72.43W
1904-06-01,5.112,0.949,Osorno,Chile,40.99S,72.43W
1904-07-01,3.784,0.961,Osorno,Chile,40.99S,72.43W
1904-08-01,4.208,0.763,Osorno,Chile,40.99S,72.43W
1904-09-01,5.867000000000001,0.467,Osorno,Chile,40.99S,72.43W
1904-10-01,7.2410000000000005,0.332,Osorno,Chile,40.99S,72.43W
1904-11-01,9.77,0.481,Osorno,Chile,40.99S,72.43W
1904-12-01,12.064,0.458,Osorno,Chile,40.99S,72.43W
1905-01-01,14.455,1.634,Osorno,Chile,40.99S,72.43W
1905-02-01,12.481,0.536,Osorno,Chile,40.99S,72.43W
1905-03-01,11.894,1.199,Osorno,Chile,40.99S,72.43W
1905-04-01,8.707,0.484,Osorno,Chile,40.99S,72.43W
1905-05-01,5.3210000000000015,1.028,Osorno,Chile,40.99S,72.43W
1905-06-01,3.628,1.088,Osorno,Chile,40.99S,72.43W
1905-07-01,3.0089999999999995,0.389,Osorno,Chile,40.99S,72.43W
1905-08-01,3.827,0.43,Osorno,Chile,40.99S,72.43W
1905-09-01,5.5939999999999985,0.342,Osorno,Chile,40.99S,72.43W
1905-10-01,6.8450000000000015,0.675,Osorno,Chile,40.99S,72.43W
1905-11-01,10.61,0.935,Osorno,Chile,40.99S,72.43W
1905-12-01,11.78,0.564,Osorno,Chile,40.99S,72.43W
1906-01-01,14.271,0.659,Osorno,Chile,40.99S,72.43W
1906-02-01,13.609000000000002,0.541,Osorno,Chile,40.99S,72.43W
1906-03-01,12.045,0.591,Osorno,Chile,40.99S,72.43W
1906-04-01,8.252,0.616,Osorno,Chile,40.99S,72.43W
1906-05-01,5.806,0.634,Osorno,Chile,40.99S,72.43W
1906-06-01,2.612,0.319,Osorno,Chile,40.99S,72.43W
1906-07-01,2.615,0.6709999999999999,Osorno,Chile,40.99S,72.43W
1906-08-01,4.042000000000002,0.466,Osorno,Chile,40.99S,72.43W
1906-09-01,5.189,0.429,Osorno,Chile,40.99S,72.43W
1906-10-01,8.052,0.431,Osorno,Chile,40.99S,72.43W
1906-11-01,10.018,0.55,Osorno,Chile,40.99S,72.43W
1906-12-01,11.107,1.3019999999999998,Osorno,Chile,40.99S,72.43W
1907-01-01,12.942,0.473,Osorno,Chile,40.99S,72.43W
1907-02-01,13.225,0.5710000000000001,Osorno,Chile,40.99S,72.43W
1907-03-01,10.564,0.327,Osorno,Chile,40.99S,72.43W
1907-04-01,7.6610000000000005,0.5710000000000001,Osorno,Chile,40.99S,72.43W
1907-05-01,5.167999999999998,0.532,Osorno,Chile,40.99S,72.43W
1907-06-01,2.5200000000000005,0.54,Osorno,Chile,40.99S,72.43W
1907-07-01,3.4730000000000003,0.371,Osorno,Chile,40.99S,72.43W
1907-08-01,4.157,1.179,Osorno,Chile,40.99S,72.43W
1907-09-01,4.697,0.564,Osorno,Chile,40.99S,72.43W
1907-10-01,7.482,0.79,Osorno,Chile,40.99S,72.43W
1907-11-01,9.764,0.637,Osorno,Chile,40.99S,72.43W
1907-12-01,10.940999999999999,0.953,Osorno,Chile,40.99S,72.43W
1908-01-01,13.093,0.736,Osorno,Chile,40.99S,72.43W
1908-02-01,12.838,0.787,Osorno,Chile,40.99S,72.43W
1908-03-01,11.951,0.97,Osorno,Chile,40.99S,72.43W
1908-04-01,7.6990000000000025,1.267,Osorno,Chile,40.99S,72.43W
1908-05-01,5.799,0.377,Osorno,Chile,40.99S,72.43W
1908-06-01,5.157,0.6679999999999999,Osorno,Chile,40.99S,72.43W
1908-07-01,3.764,0.621,Osorno,Chile,40.99S,72.43W
1908-08-01,3.702,0.628,Osorno,Chile,40.99S,72.43W
1908-09-01,5.408,1.268,Osorno,Chile,40.99S,72.43W
1908-10-01,6.687,0.628,Osorno,Chile,40.99S,72.43W
1908-11-01,9.142,0.6679999999999999,Osorno,Chile,40.99S,72.43W
1908-12-01,11.879,1.218,Osorno,Chile,40.99S,72.43W
1909-01-01,12.965,0.521,Osorno,Chile,40.99S,72.43W
1909-02-01,12.055,0.41,Osorno,Chile,40.99S,72.43W
1909-03-01,10.889,0.442,Osorno,Chile,40.99S,72.43W
1909-04-01,8.539000000000001,1.229,Osorno,Chile,40.99S,72.43W
1909-05-01,5.799,1.3769999999999998,Osorno,Chile,40.99S,72.43W
1909-06-01,3.3800000000000003,0.556,Osorno,Chile,40.99S,72.43W
1909-07-01,3.015,0.738,Osorno,Chile,40.99S,72.43W
1909-08-01,4.259,0.795,Osorno,Chile,40.99S,72.43W
1909-09-01,6.18,1.256,Osorno,Chile,40.99S,72.43W
1909-10-01,8.025,0.938,Osorno,Chile,40.99S,72.43W
1909-11-01,9.481,1.145,Osorno,Chile,40.99S,72.43W
1909-12-01,10.93,0.5539999999999999,Osorno,Chile,40.99S,72.43W
1910-01-01,12.29,0.446,Osorno,Chile,40.99S,72.43W
1910-02-01,12.467,0.518,Osorno,Chile,40.99S,72.43W
1910-03-01,9.765,0.44,Osorno,Chile,40.99S,72.43W
1910-04-01,6.7680000000000025,0.56,Osorno,Chile,40.99S,72.43W
1910-05-01,5.767,0.665,Osorno,Chile,40.99S,72.43W
1910-06-01,3.617,0.416,Osorno,Chile,40.99S,72.43W
1910-07-01,2.7539999999999996,0.8109999999999999,Osorno,Chile,40.99S,72.43W
1910-08-01,3.855,0.778,Osorno,Chile,40.99S,72.43W
1910-09-01,5.327000000000001,0.588,Osorno,Chile,40.99S,72.43W
1910-10-01,8.042,0.648,Osorno,Chile,40.99S,72.43W
1910-11-01,10.054,0.805,Osorno,Chile,40.99S,72.43W
1910-12-01,12.42,0.779,Osorno,Chile,40.99S,72.43W
1911-01-01,13.08,0.8079999999999999,Osorno,Chile,40.99S,72.43W
1911-02-01,11.71,0.433,Osorno,Chile,40.99S,72.43W
1911-03-01,10.199,0.708,Osorno,Chile,40.99S,72.43W
1911-04-01,7.170000000000001,0.397,Osorno,Chile,40.99S,72.43W
1911-05-01,6.1789999999999985,0.852,Osorno,Chile,40.99S,72.43W
1911-06-01,4.343,0.561,Osorno,Chile,40.99S,72.43W
1911-07-01,4.283,0.748,Osorno,Chile,40.99S,72.43W
1911-08-01,3.712,1.07,Osorno,Chile,40.99S,72.43W
1911-09-01,5.356,1.263,Osorno,Chile,40.99S,72.43W
1911-10-01,7.9410000000000025,1.179,Osorno,Chile,40.99S,72.43W
1911-11-01,10.358,0.818,Osorno,Chile,40.99S,72.43W
1911-12-01,12.597,0.917,Osorno,Chile,40.99S,72.43W
1912-01-01,13.223,0.887,Osorno,Chile,40.99S,72.43W
1912-02-01,12.048,0.922,Osorno,Chile,40.99S,72.43W
1912-03-01,11.173,0.879,Osorno,Chile,40.99S,72.43W
1912-04-01,8.328000000000001,0.413,Osorno,Chile,40.99S,72.43W
1912-05-01,4.884,0.491,Osorno,Chile,40.99S,72.43W
1912-06-01,4.306,0.379,Osorno,Chile,40.99S,72.43W
1912-07-01,3.877,0.583,Osorno,Chile,40.99S,72.43W
1912-08-01,4.004,0.251,Osorno,Chile,40.99S,72.43W
1912-09-01,6.115,0.321,Osorno,Chile,40.99S,72.43W
1912-10-01,8.116,0.447,Osorno,Chile,40.99S,72.43W
1912-11-01,9.033,0.49,Osorno,Chile,40.99S,72.43W
1912-12-01,12.133,0.579,Osorno,Chile,40.99S,72.43W
1913-01-01,14.43,0.81,Osorno,Chile,40.99S,72.43W
1913-02-01,13.434,0.477,Osorno,Chile,40.99S,72.43W
1913-03-01,10.431,0.272,Osorno,Chile,40.99S,72.43W
1913-04-01,8.157,0.411,Osorno,Chile,40.99S,72.43W
1913-05-01,5.557,0.428,Osorno,Chile,40.99S,72.43W
1913-06-01,5.1389999999999985,0.421,Osorno,Chile,40.99S,72.43W
1913-07-01,5.132999999999999,0.586,Osorno,Chile,40.99S,72.43W
1913-08-01,4.242,0.487,Osorno,Chile,40.99S,72.43W
1913-09-01,6.276,0.422,Osorno,Chile,40.99S,72.43W
1913-10-01,7.3770000000000024,0.479,Osorno,Chile,40.99S,72.43W
1913-11-01,10.623,0.6659999999999999,Osorno,Chile,40.99S,72.43W
1913-12-01,12.657,0.851,Osorno,Chile,40.99S,72.43W
1914-01-01,13.234000000000002,0.625,Osorno,Chile,40.99S,72.43W
1914-02-01,13.287,0.506,Osorno,Chile,40.99S,72.43W
1914-03-01,11.045,0.458,Osorno,Chile,40.99S,72.43W
1914-04-01,7.2840000000000025,0.35600000000000004,Osorno,Chile,40.99S,72.43W
1914-05-01,5.9689999999999985,0.5479999999999999,Osorno,Chile,40.99S,72.43W
1914-06-01,4.416,0.486,Osorno,Chile,40.99S,72.43W
1914-07-01,4.06,0.746,Osorno,Chile,40.99S,72.43W
1914-08-01,3.9610000000000003,0.544,Osorno,Chile,40.99S,72.43W
1914-09-01,5.102,0.29100000000000004,Osorno,Chile,40.99S,72.43W
1914-10-01,7.968,0.247,Osorno,Chile,40.99S,72.43W
1914-11-01,7.997000000000001,0.7020000000000001,Osorno,Chile,40.99S,72.43W
1914-12-01,11.536,0.5660000000000001,Osorno,Chile,40.99S,72.43W
1915-01-01,12.629,0.345,Osorno,Chile,40.99S,72.43W
1915-02-01,12.729,0.408,Osorno,Chile,40.99S,72.43W
1915-03-01,11.447000000000001,0.443,Osorno,Chile,40.99S,72.43W
1915-04-01,7.030000000000001,0.439,Osorno,Chile,40.99S,72.43W
1915-05-01,5.221,0.653,Osorno,Chile,40.99S,72.43W
1915-06-01,2.923,0.904,Osorno,Chile,40.99S,72.43W
1915-07-01,4.316999999999998,0.508,Osorno,Chile,40.99S,72.43W
1915-08-01,4.109,0.598,Osorno,Chile,40.99S,72.43W
1915-09-01,5.259,0.962,Osorno,Chile,40.99S,72.43W
1915-10-01,7.892,0.8540000000000001,Osorno,Chile,40.99S,72.43W
1915-11-01,10.514,0.853,Osorno,Chile,40.99S,72.43W
1915-12-01,12.130999999999998,0.502,Osorno,Chile,40.99S,72.43W
1916-01-01,12.786,0.715,Osorno,Chile,40.99S,72.43W
1916-02-01,13.121,0.68,Osorno,Chile,40.99S,72.43W
1916-03-01,10.25,0.5489999999999999,Osorno,Chile,40.99S,72.43W
1916-04-01,8.352,0.503,Osorno,Chile,40.99S,72.43W
1916-05-01,6.654,0.733,Osorno,Chile,40.99S,72.43W
1916-06-01,2.6010000000000004,0.574,Osorno,Chile,40.99S,72.43W
1916-07-01,2.5859999999999994,0.465,Osorno,Chile,40.99S,72.43W
1916-08-01,3.989,0.52,Osorno,Chile,40.99S,72.43W
1916-09-01,4.546,0.404,Osorno,Chile,40.99S,72.43W
1916-10-01,8.244,0.611,Osorno,Chile,40.99S,72.43W
1916-11-01,9.507,0.478,Osorno,Chile,40.99S,72.43W
1916-12-01,10.850999999999999,0.47,Osorno,Chile,40.99S,72.43W
1917-01-01,13.462,0.453,Osorno,Chile,40.99S,72.43W
1917-02-01,13.505,0.586,Osorno,Chile,40.99S,72.43W
1917-03-01,10.709,0.5870000000000001,Osorno,Chile,40.99S,72.43W
1917-04-01,8.232999999999999,0.76,Osorno,Chile,40.99S,72.43W
1917-05-01,5.3130000000000015,0.852,Osorno,Chile,40.99S,72.43W
1917-06-01,5.6640000000000015,0.8190000000000001,Osorno,Chile,40.99S,72.43W
1917-07-01,3.9219999999999997,0.444,Osorno,Chile,40.99S,72.43W
1917-08-01,4.646,0.6859999999999999,Osorno,Chile,40.99S,72.43W
1917-09-01,5.893,0.636,Osorno,Chile,40.99S,72.43W
1917-10-01,8.111,0.602,Osorno,Chile,40.99S,72.43W
1917-11-01,10.131,1.2819999999999998,Osorno,Chile,40.99S,72.43W
1917-12-01,11.792,0.863,Osorno,Chile,40.99S,72.43W
1918-01-01,12.601,0.598,Osorno,Chile,40.99S,72.43W
1918-02-01,12.917,0.623,Osorno,Chile,40.99S,72.43W
1918-03-01,10.845999999999998,0.526,Osorno,Chile,40.99S,72.43W
1918-04-01,8.052999999999999,0.364,Osorno,Chile,40.99S,72.43W
1918-05-01,4.479,0.386,Osorno,Chile,40.99S,72.43W
1918-06-01,3.202,0.56,Osorno,Chile,40.99S,72.43W
1918-07-01,3.4189999999999996,0.541,Osorno,Chile,40.99S,72.43W
1918-08-01,3.894,0.404,Osorno,Chile,40.99S,72.43W
1918-09-01,4.716,0.354,Osorno,Chile,40.99S,72.43W
1918-10-01,7.1400000000000015,0.302,Osorno,Chile,40.99S,72.43W
1918-11-01,9.328,0.373,Osorno,Chile,40.99S,72.43W
1918-12-01,13.108,0.638,Osorno,Chile,40.99S,72.43W
1919-01-01,15.359000000000002,1.028,Osorno,Chile,40.99S,72.43W
1919-02-01,13.25,0.48,Osorno,Chile,40.99S,72.43W
1919-03-01,12.868,0.456,Osorno,Chile,40.99S,72.43W
1919-04-01,7.9090000000000025,0.468,Osorno,Chile,40.99S,72.43W
1919-05-01,8.399000000000001,1.142,Osorno,Chile,40.99S,72.43W
1919-06-01,4.069,0.222,Osorno,Chile,40.99S,72.43W
1919-07-01,3.176,0.406,Osorno,Chile,40.99S,72.43W
1919-08-01,3.8830000000000013,0.139,Osorno,Chile,40.99S,72.43W
1919-09-01,4.301,0.448,Osorno,Chile,40.99S,72.43W
1919-10-01,7.2440000000000015,0.393,Osorno,Chile,40.99S,72.43W
1919-11-01,8.586,0.309,Osorno,Chile,40.99S,72.43W
1919-12-01,11.776,0.366,Osorno,Chile,40.99S,72.43W
1920-01-01,13.998,0.642,Osorno,Chile,40.99S,72.43W
1920-02-01,12.459,0.604,Osorno,Chile,40.99S,72.43W
1920-03-01,11.511,0.513,Osorno,Chile,40.99S,72.43W
1920-04-01,9.302,0.506,Osorno,Chile,40.99S,72.43W
1920-05-01,6.539,0.42,Osorno,Chile,40.99S,72.43W
1920-06-01,3.835,0.348,Osorno,Chile,40.99S,72.43W
1920-07-01,3.012,0.198,Osorno,Chile,40.99S,72.43W
1920-08-01,4.793,0.431,Osorno,Chile,40.99S,72.43W
1920-09-01,5.3679999999999986,0.3,Osorno,Chile,40.99S,72.43W
1920-10-01,6.559,0.29100000000000004,Osorno,Chile,40.99S,72.43W
1920-11-01,9.58,0.515,Osorno,Chile,40.99S,72.43W
1920-12-01,11.321,0.579,Osorno,Chile,40.99S,72.43W
1921-01-01,12.871,0.435,Osorno,Chile,40.99S,72.43W
1921-02-01,11.82,0.4920000000000001,Osorno,Chile,40.99S,72.43W
1921-03-01,11.108,0.327,Osorno,Chile,40.99S,72.43W
1921-04-01,8.573,0.395,Osorno,Chile,40.99S,72.43W
1921-05-01,6.176,0.345,Osorno,Chile,40.99S,72.43W
1921-06-01,2.7950000000000004,0.52,Osorno,Chile,40.99S,72.43W
1921-07-01,2.6499999999999995,0.6,Osorno,Chile,40.99S,72.43W
1921-08-01,3.1710000000000003,0.22,Osorno,Chile,40.99S,72.43W
1921-09-01,5.046,0.35100000000000003,Osorno,Chile,40.99S,72.43W
1921-10-01,8.113999999999999,0.295,Osorno,Chile,40.99S,72.43W
1921-11-01,10.655,0.218,Osorno,Chile,40.99S,72.43W
1921-12-01,11.207,0.626,Osorno,Chile,40.99S,72.43W
1922-01-01,12.63,0.594,Osorno,Chile,40.99S,72.43W
1922-02-01,12.235,0.5,Osorno,Chile,40.99S,72.43W
1922-03-01,10.879,0.345,Osorno,Chile,40.99S,72.43W
1922-04-01,7.716000000000001,0.34600000000000003,Osorno,Chile,40.99S,72.43W
1922-05-01,6.074,0.47,Osorno,Chile,40.99S,72.43W
1922-06-01,3.087,0.344,Osorno,Chile,40.99S,72.43W
1922-07-01,4.686,0.336,Osorno,Chile,40.99S,72.43W
1922-08-01,3.773000000000001,0.999,Osorno,Chile,40.99S,72.43W
1922-09-01,6.147,0.75,Osorno,Chile,40.99S,72.43W
1922-10-01,7.431,0.966,Osorno,Chile,40.99S,72.43W
1922-11-01,10.567,0.753,Osorno,Chile,40.99S,72.43W
1922-12-01,13.086,0.388,Osorno,Chile,40.99S,72.43W
1923-01-01,13.874,0.818,Osorno,Chile,40.99S,72.43W
1923-02-01,13.48,0.435,Osorno,Chile,40.99S,72.43W
1923-03-01,11.102,0.393,Osorno,Chile,40.99S,72.43W
1923-04-01,7.622000000000001,0.289,Osorno,Chile,40.99S,72.43W
1923-05-01,4.809,0.475,Osorno,Chile,40.99S,72.43W
1923-06-01,4.181,0.696,Osorno,Chile,40.99S,72.43W
1923-07-01,2.252,0.5760000000000001,Osorno,Chile,40.99S,72.43W
1923-08-01,3.68,0.6970000000000001,Osorno,Chile,40.99S,72.43W
1923-09-01,5.182,0.355,Osorno,Chile,40.99S,72.43W
1923-10-01,7.3870000000000005,0.584,Osorno,Chile,40.99S,72.43W
1923-11-01,9.911,0.479,Osorno,Chile,40.99S,72.43W
1923-12-01,11.562999999999999,0.6679999999999999,Osorno,Chile,40.99S,72.43W
1924-01-01,14.183,0.482,Osorno,Chile,40.99S,72.43W
1924-02-01,12.734000000000002,0.414,Osorno,Chile,40.99S,72.43W
1924-03-01,10.411,0.498,Osorno,Chile,40.99S,72.43W
1924-04-01,8.291,0.456,Osorno,Chile,40.99S,72.43W
1924-05-01,4.816,0.647,Osorno,Chile,40.99S,72.43W
1924-06-01,4.1080000000000005,0.44,Osorno,Chile,40.99S,72.43W
1924-07-01,3.4599999999999995,0.5539999999999999,Osorno,Chile,40.99S,72.43W
1924-08-01,3.119,0.364,Osorno,Chile,40.99S,72.43W
1924-09-01,5.619,0.588,Osorno,Chile,40.99S,72.43W
1924-10-01,9.367,0.598,Osorno,Chile,40.99S,72.43W
1924-11-01,9.792,0.335,Osorno,Chile,40.99S,72.43W
1924-12-01,12.112,0.373,Osorno,Chile,40.99S,72.43W
1925-01-01,13.069,0.588,Osorno,Chile,40.99S,72.43W
1925-02-01,12.59,0.53,Osorno,Chile,40.99S,72.43W
1925-03-01,11.692,0.467,Osorno,Chile,40.99S,72.43W
1925-04-01,7.2879999999999985,0.369,Osorno,Chile,40.99S,72.43W
1925-05-01,4.67,0.481,Osorno,Chile,40.99S,72.43W
1925-06-01,3.6260000000000003,0.506,Osorno,Chile,40.99S,72.43W
1925-07-01,3.2089999999999996,0.701,Osorno,Chile,40.99S,72.43W
1925-08-01,3.983000000000001,0.523,Osorno,Chile,40.99S,72.43W
1925-09-01,5.186,0.445,Osorno,Chile,40.99S,72.43W
1925-10-01,7.9380000000000015,0.385,Osorno,Chile,40.99S,72.43W
1925-11-01,10.468,0.35,Osorno,Chile,40.99S,72.43W
1925-12-01,12.122,0.191,Osorno,Chile,40.99S,72.43W
1926-01-01,13.365,0.28600000000000003,Osorno,Chile,40.99S,72.43W
1926-02-01,13.68,0.35,Osorno,Chile,40.99S,72.43W
1926-03-01,11.787,0.726,Osorno,Chile,40.99S,72.43W
1926-04-01,8.132000000000001,0.725,Osorno,Chile,40.99S,72.43W
1926-05-01,5.432,0.597,Osorno,Chile,40.99S,72.43W
1926-06-01,4.42,0.509,Osorno,Chile,40.99S,72.43W
1926-07-01,3.741,0.315,Osorno,Chile,40.99S,72.43W
1926-08-01,4.556,0.35700000000000004,Osorno,Chile,40.99S,72.43W
1926-09-01,5.746,0.274,Osorno,Chile,40.99S,72.43W
1926-10-01,7.636,0.443,Osorno,Chile,40.99S,72.43W
1926-11-01,9.792,0.408,Osorno,Chile,40.99S,72.43W
1926-12-01,11.845999999999998,0.252,Osorno,Chile,40.99S,72.43W
1927-01-01,12.328,0.425,Osorno,Chile,40.99S,72.43W
1927-02-01,14.182,0.705,Osorno,Chile,40.99S,72.43W
1927-03-01,11.970999999999998,0.51,Osorno,Chile,40.99S,72.43W
1927-04-01,8.527000000000001,0.319,Osorno,Chile,40.99S,72.43W
1927-05-01,5.352,0.386,Osorno,Chile,40.99S,72.43W
1927-06-01,4.365,0.438,Osorno,Chile,40.99S,72.43W
1927-07-01,3.377,0.322,Osorno,Chile,40.99S,72.43W
1927-08-01,4.5280000000000005,0.401,Osorno,Chile,40.99S,72.43W
1927-09-01,4.849,0.58,Osorno,Chile,40.99S,72.43W
1927-10-01,8.155000000000001,0.195,Osorno,Chile,40.99S,72.43W
1927-11-01,10.0,0.413,Osorno,Chile,40.99S,72.43W
1927-12-01,11.575,0.526,Osorno,Chile,40.99S,72.43W
1928-01-01,12.666,0.397,Osorno,Chile,40.99S,72.43W
1928-02-01,12.436,0.927,Osorno,Chile,40.99S,72.43W
1928-03-01,9.571,0.38,Osorno,Chile,40.99S,72.43W
1928-04-01,6.854000000000001,0.506,Osorno,Chile,40.99S,72.43W
1928-05-01,5.766,0.589,Osorno,Chile,40.99S,72.43W
1928-06-01,3.5740000000000003,0.42,Osorno,Chile,40.99S,72.43W
1928-07-01,3.823,0.563,Osorno,Chile,40.99S,72.43W
1928-08-01,4.211,0.532,Osorno,Chile,40.99S,72.43W
1928-09-01,5.997000000000001,0.408,Osorno,Chile,40.99S,72.43W
1928-10-01,8.711,0.361,Osorno,Chile,40.99S,72.43W
1928-11-01,10.12,0.452,Osorno,Chile,40.99S,72.43W
1928-12-01,11.1,0.405,Osorno,Chile,40.99S,72.43W
1929-01-01,14.449000000000002,0.738,Osorno,Chile,40.99S,72.43W
1929-02-01,12.668,0.438,Osorno,Chile,40.99S,72.43W
1929-03-01,10.403,0.568,Osorno,Chile,40.99S,72.43W
1929-04-01,9.157,0.535,Osorno,Chile,40.99S,72.43W
1929-05-01,5.211,0.57,Osorno,Chile,40.99S,72.43W
1929-06-01,4.623,0.377,Osorno,Chile,40.99S,72.43W
1929-07-01,4.026,0.57,Osorno,Chile,40.99S,72.43W
1929-08-01,4.099,0.399,Osorno,Chile,40.99S,72.43W
1929-09-01,5.479,0.447,Osorno,Chile,40.99S,72.43W
1929-10-01,6.651,0.299,Osorno,Chile,40.99S,72.43W
1929-11-01,9.401,0.261,Osorno,Chile,40.99S,72.43W
1929-12-01,10.887,0.309,Osorno,Chile,40.99S,72.43W
1930-01-01,13.248,0.375,Osorno,Chile,40.99S,72.43W
1930-02-01,14.225,1.019,Osorno,Chile,40.99S,72.43W
1930-03-01,11.233,0.281,Osorno,Chile,40.99S,72.43W
1930-04-01,9.283,0.455,Osorno,Chile,40.99S,72.43W
1930-05-01,6.379,0.424,Osorno,Chile,40.99S,72.43W
1930-06-01,5.093,0.534,Osorno,Chile,40.99S,72.43W
1930-07-01,2.755,0.557,Osorno,Chile,40.99S,72.43W
1930-08-01,3.4700000000000006,0.606,Osorno,Chile,40.99S,72.43W
1930-09-01,7.2650000000000015,0.4970000000000001,Osorno,Chile,40.99S,72.43W
1930-10-01,7.553000000000001,0.368,Osorno,Chile,40.99S,72.43W
1930-11-01,10.975,0.32299999999999995,Osorno,Chile,40.99S,72.43W
1930-12-01,12.135,0.23,Osorno,Chile,40.99S,72.43W
1931-01-01,14.216,0.399,Osorno,Chile,40.99S,72.43W
1931-02-01,14.574000000000002,0.382,Osorno,Chile,40.99S,72.43W
1931-03-01,11.719,0.366,Osorno,Chile,40.99S,72.43W
1931-04-01,8.238999999999999,0.402,Osorno,Chile,40.99S,72.43W
1931-05-01,4.871,0.718,Osorno,Chile,40.99S,72.43W
1931-06-01,4.455,0.894,Osorno,Chile,40.99S,72.43W
1931-07-01,3.1039999999999996,0.257,Osorno,Chile,40.99S,72.43W
1931-08-01,4.151000000000002,0.447,Osorno,Chile,40.99S,72.43W
1931-09-01,5.699,0.623,Osorno,Chile,40.99S,72.43W
1931-10-01,7.935,0.308,Osorno,Chile,40.99S,72.43W
1931-11-01,10.164,0.202,Osorno,Chile,40.99S,72.43W
1931-12-01,12.903,0.393,Osorno,Chile,40.99S,72.43W
1932-01-01,14.268,0.327,Osorno,Chile,40.99S,72.43W
1932-02-01,14.025,0.273,Osorno,Chile,40.99S,72.43W
1932-03-01,11.86,0.28,Osorno,Chile,40.99S,72.43W
1932-04-01,8.537,0.227,Osorno,Chile,40.99S,72.43W
1932-05-01,5.937,0.475,Osorno,Chile,40.99S,72.43W
1932-06-01,5.259,0.313,Osorno,Chile,40.99S,72.43W
1932-07-01,4.689,0.35600000000000004,Osorno,Chile,40.99S,72.43W
1932-08-01,3.622,0.468,Osorno,Chile,40.99S,72.43W
1932-09-01,5.384,0.354,Osorno,Chile,40.99S,72.43W
1932-10-01,8.296000000000001,0.498,Osorno,Chile,40.99S,72.43W
1932-11-01,10.18,0.209,Osorno,Chile,40.99S,72.43W
1932-12-01,12.136,0.297,Osorno,Chile,40.99S,72.43W
1933-01-01,13.533,0.33,Osorno,Chile,40.99S,72.43W
1933-02-01,12.767999999999999,0.405,Osorno,Chile,40.99S,72.43W
1933-03-01,9.903,0.392,Osorno,Chile,40.99S,72.43W
1933-04-01,8.301,0.28800000000000003,Osorno,Chile,40.99S,72.43W
1933-05-01,6.1960000000000015,0.455,Osorno,Chile,40.99S,72.43W
1933-06-01,4.332,0.384,Osorno,Chile,40.99S,72.43W
1933-07-01,2.366,0.5379999999999999,Osorno,Chile,40.99S,72.43W
1933-08-01,5.098000000000001,0.465,Osorno,Chile,40.99S,72.43W
1933-09-01,5.738,0.37,Osorno,Chile,40.99S,72.43W
1933-10-01,7.1530000000000005,0.261,Osorno,Chile,40.99S,72.43W
1933-11-01,10.068999999999999,0.395,Osorno,Chile,40.99S,72.43W
1933-12-01,11.732,0.405,Osorno,Chile,40.99S,72.43W
1934-01-01,13.699000000000002,0.321,Osorno,Chile,40.99S,72.43W
1934-02-01,12.412,0.5760000000000001,Osorno,Chile,40.99S,72.43W
1934-03-01,10.923,0.388,Osorno,Chile,40.99S,72.43W
1934-04-01,8.158000000000001,0.373,Osorno,Chile,40.99S,72.43W
1934-05-01,5.8820000000000014,0.384,Osorno,Chile,40.99S,72.43W
1934-06-01,3.4210000000000003,0.484,Osorno,Chile,40.99S,72.43W
1934-07-01,3.4219999999999997,0.4320000000000001,Osorno,Chile,40.99S,72.43W
1934-08-01,4.613,0.5529999999999999,Osorno,Chile,40.99S,72.43W
1934-09-01,6.437,0.33,Osorno,Chile,40.99S,72.43W
1934-10-01,7.322999999999999,0.396,Osorno,Chile,40.99S,72.43W
1934-11-01,10.605,0.269,Osorno,Chile,40.99S,72.43W
1934-12-01,12.524,0.442,Osorno,Chile,40.99S,72.43W
1935-01-01,14.229,0.379,Osorno,Chile,40.99S,72.43W
1935-02-01,13.155999999999999,0.308,Osorno,Chile,40.99S,72.43W
1935-03-01,11.96,0.5329999999999999,Osorno,Chile,40.99S,72.43W
1935-04-01,9.001000000000003,0.534,Osorno,Chile,40.99S,72.43W
